inference_time (millisec),conf_scores,class_names,bboxes
0.019998788833618164,"[87, 85, 84]","['person', 'person', 'person']","[[429, 153, 480, 261], [492, 118, 542, 282], [245, 125, 288, 276]]"
0.019021272659301758,"[86, 85, 83]","['person', 'person', 'person']","[[427, 154, 480, 261], [479, 118, 541, 281], [246, 124, 295, 275]]"
0.019331932067871094,"[89, 88, 86, 83]","['person', 'person', 'person', 'person']","[[150, 95, 250, 297], [245, 126, 302, 277], [424, 154, 480, 261], [468, 119, 541, 282]]"
0.020999431610107422,"[88, 88, 86, 86]","['person', 'person', 'person', 'person']","[[143, 95, 248, 297], [245, 127, 305, 277], [424, 155, 480, 261], [462, 120, 541, 282]]"
0.02002716064453125,"[91, 88, 88]","['person', 'person', 'person']","[[141, 96, 248, 298], [245, 128, 309, 277], [423, 155, 479, 261]]"
0.018738985061645508,"[92, 88, 88]","['person', 'person', 'person']","[[141, 93, 244, 299], [423, 155, 478, 261], [246, 130, 309, 276]]"
0.01934957504272461,"[92, 90, 87, 83]","['person', 'person', 'person', 'person']","[[141, 93, 237, 299], [245, 128, 311, 277], [423, 154, 476, 261], [458, 121, 541, 282]]"
0.02000141143798828,"[91, 88, 87]","['person', 'person', 'person']","[[247, 129, 311, 276], [139, 92, 229, 299], [423, 154, 473, 261]]"
0.018511056900024414,"[91, 86, 85, 84]","['person', 'person', 'person', 'person']","[[248, 129, 311, 276], [423, 153, 468, 262], [139, 93, 219, 298], [553, 158, 585, 249]]"
0.018941640853881836,"[88, 88, 86, 82]","['person', 'person', 'person', 'person']","[[124, 92, 215, 300], [251, 128, 311, 277], [422, 153, 465, 261], [551, 158, 582, 249]]"
0.019170045852661133,"[87, 85, 82, 81, 81]","['person', 'person', 'person', 'person', 'person']","[[256, 128, 311, 277], [421, 153, 458, 261], [121, 94, 204, 298], [550, 158, 580, 249], [584, 185, 611, 253]]"
0.01983165740966797,"[87, 86, 84, 83, 81]","['person', 'person', 'person', 'person', 'person']","[[117, 93, 187, 300], [261, 128, 311, 275], [419, 153, 452, 261], [547, 158, 576, 250], [457, 121, 501, 281]]"
0.018972158432006836,"[89, 83, 83, 82]","['person', 'person', 'person', 'person']","[[114, 94, 182, 299], [417, 154, 446, 261], [545, 158, 575, 250], [456, 121, 499, 284]]"
0.018511295318603516,"[92, 83, 81]","['person', 'person', 'person']","[[108, 95, 178, 298], [414, 153, 444, 262], [586, 187, 616, 254]]"
0.018805742263793945,"[90, 84]","['person', 'person']","[[99, 96, 177, 299], [441, 121, 494, 283]]"
0.018558740615844727,"[92, 85, 83]","['person', 'person', 'person']","[[93, 97, 176, 300], [404, 154, 443, 261], [279, 128, 320, 276]]"
0.01905083656311035,"[91, 86, 82, 81]","['person', 'person', 'person', 'person']","[[88, 98, 175, 299], [397, 154, 442, 262], [423, 120, 489, 282], [286, 128, 328, 276]]"
0.01999354362487793,"[91, 84, 84]","['person', 'person', 'person']","[[82, 100, 175, 298], [392, 155, 441, 262], [420, 121, 489, 283]]"
0.019025564193725586,"[90, 84, 82, 82, 82]","['person', 'person', 'person', 'person', 'person']","[[79, 100, 174, 299], [286, 129, 350, 277], [415, 121, 481, 283], [388, 155, 439, 263], [541, 158, 571, 251]]"
0.019934654235839844,"[90, 86, 82]","['person', 'person', 'person']","[[77, 101, 172, 298], [286, 128, 352, 276], [539, 158, 569, 251]]"
0.01862788200378418,"[90, 81, 81, 81]","['person', 'person', 'person', 'person']","[[76, 100, 168, 299], [287, 129, 353, 276], [538, 158, 568, 251], [386, 156, 433, 264]]"
0.01900935173034668,"[90, 83, 81]","['person', 'person', 'person']","[[76, 101, 164, 299], [287, 129, 355, 277], [538, 158, 567, 251]]"
0.01795673370361328,"[89, 88, 81]","['person', 'person', 'person']","[[73, 101, 160, 296], [288, 129, 356, 276], [417, 119, 469, 281]]"
0.01904129981994629,"[88, 86]","['person', 'person']","[[287, 129, 356, 276], [70, 102, 154, 296]]"
0.024500131607055664,"[87, 85, 85, 82, 81]","['person', 'person', 'person', 'person', 'person']","[[292, 128, 356, 276], [340, 160, 377, 260], [66, 101, 145, 294], [535, 158, 562, 251], [576, 186, 616, 255]]"
0.018973350524902344,"[87, 86, 83, 82]","['person', 'person', 'person', 'person']","[[294, 128, 356, 276], [61, 101, 138, 296], [533, 157, 561, 251], [413, 117, 456, 282]]"
0.018624305725097656,"[88, 86, 84, 82, 82, 81]","['person', 'person', 'person', 'person', 'person', 'person']","[[298, 128, 356, 275], [57, 100, 124, 299], [409, 117, 453, 283], [344, 161, 386, 261], [382, 154, 410, 265], [532, 157, 560, 251]]"
0.019046306610107422,"[87, 87, 82]","['person', 'person', 'person']","[[299, 127, 356, 275], [51, 101, 121, 298], [442, 139, 490, 274]]"
0.01912999153137207,"[82, 82]","['person', 'person']","[[526, 157, 557, 252], [439, 139, 487, 274]]"
0.018534421920776367,"[88, 85, 82, 81]","['person', 'person', 'person', 'person']","[[23, 104, 118, 296], [399, 117, 446, 283], [437, 139, 483, 275], [521, 157, 556, 252]]"
0.018110036849975586,"[83, 83, 81]","['person', 'person', 'person']","[[395, 117, 443, 284], [22, 106, 118, 295], [517, 159, 556, 252]]"
0.018601417541503906,[84],['person'],"[[23, 105, 118, 296]]"
0.019214153289794922,[85],['person'],"[[18, 105, 117, 297]]"
0.02393937110900879,"[88, 81]","['person', 'person']","[[14, 105, 116, 297], [515, 158, 556, 253]]"
0.019591093063354492,"[88, 84]","['person', 'person']","[[18, 105, 115, 297], [515, 159, 555, 252]]"
0.019000768661499023,"[88, 85]","['person', 'person']","[[18, 105, 111, 297], [515, 159, 554, 252]]"
0.01850581169128418,"[89, 86]","['person', 'person']","[[15, 104, 110, 297], [514, 159, 554, 252]]"
0.017879962921142578,"[87, 84]","['person', 'person']","[[514, 158, 553, 252], [15, 103, 108, 295]]"
0.019056081771850586,[85],['person'],"[[513, 158, 551, 252]]"
0.018862247467041016,"[83, 82]","['person', 'person']","[[513, 158, 548, 251], [410, 137, 451, 278]]"
0.02313685417175293,"[85, 83]","['person', 'person']","[[0, 102, 67, 298], [508, 157, 545, 251]]"
0.018728256225585938,"[86, 81]","['person', 'person']","[[0, 104, 64, 298], [506, 157, 541, 251]]"
0.018550634384155273,"[88, 83, 81]","['person', 'person', 'person']","[[0, 105, 57, 297], [404, 136, 451, 277], [357, 119, 402, 285]]"
0.018507003784179688,"[89, 83, 81]","['person', 'person', 'person']","[[0, 104, 53, 297], [399, 136, 449, 276], [505, 157, 537, 251]]"
0.0185086727142334,"[87, 84]","['person', 'person']","[[0, 112, 53, 298], [397, 134, 446, 277]]"
0.019810199737548828,"[86, 83]","['person', 'person']","[[0, 108, 53, 298], [394, 133, 443, 277]]"
0.01851177215576172,[89],['person'],"[[0, 108, 53, 298]]"
0.018778562545776367,[88],['person'],"[[0, 109, 50, 298]]"
0.0186917781829834,"[84, 81]","['person', 'person']","[[315, 119, 386, 287], [0, 108, 51, 299]]"
0.019031286239624023,"[85, 83]","['person', 'person']","[[309, 119, 384, 287], [0, 107, 43, 298]]"
0.018213272094726562,[81],['person'],"[[305, 119, 388, 288]]"
0.02013254165649414,[85],['person'],"[[371, 129, 423, 279]]"
0.01850724220275879,"[82, 82]","['person', 'person']","[[0, 115, 48, 292], [304, 120, 383, 289]]"
0.019232511520385742,"[84, 82, 81]","['person', 'person', 'person']","[[303, 118, 371, 288], [372, 130, 423, 278], [0, 127, 39, 288]]"
0.019026756286621094,"[86, 84, 81]","['person', 'person', 'person']","[[367, 134, 423, 278], [0, 135, 32, 289], [302, 118, 362, 289]]"
0.019746065139770508,"[84, 83]","['person', 'person']","[[364, 135, 421, 278], [427, 155, 459, 258]]"
0.01905989646911621,"[86, 83, 82]","['person', 'person', 'person']","[[360, 135, 422, 281], [430, 155, 463, 258], [302, 116, 351, 289]]"
0.01821422576904297,"[86, 84, 83]","['person', 'person', 'person']","[[430, 155, 473, 259], [356, 135, 422, 279], [491, 156, 531, 254]]"
0.01800847053527832,"[86, 82]","['person', 'person']","[[431, 155, 480, 259], [353, 133, 421, 279]]"
0.018523216247558594,"[88, 86]","['person', 'person']","[[431, 154, 481, 258], [349, 133, 416, 279]]"
0.018689393997192383,"[85, 85]","['person', 'person']","[[432, 155, 482, 258], [347, 133, 411, 281]]"
0.018633604049682617,"[88, 81]","['person', 'person']","[[344, 133, 403, 279], [404, 124, 436, 271]]"
0.018445491790771484,"[86, 84]","['person', 'person']","[[341, 132, 394, 279], [447, 155, 482, 257]]"
0.02003645896911621,"[88, 83]","['person', 'person']","[[338, 132, 384, 278], [408, 125, 446, 271]]"
0.018507719039916992,"[86, 81, 81]","['person', 'person', 'person']","[[336, 132, 380, 278], [452, 153, 486, 258], [410, 125, 453, 271]]"
0.01916956901550293,"[86, 84, 82]","['person', 'person', 'person']","[[333, 132, 377, 278], [410, 125, 460, 271], [457, 152, 489, 258]]"
0.019107580184936523,"[87, 85, 83]","['person', 'person', 'person']","[[330, 133, 375, 278], [410, 125, 463, 271], [252, 119, 335, 290]]"
0.018910884857177734,"[89, 89, 87]","['person', 'person', 'person']","[[409, 127, 467, 271], [249, 119, 335, 290], [327, 133, 373, 279]]"
0.018999576568603516,"[89, 88, 84, 81]","['person', 'person', 'person', 'person']","[[410, 126, 470, 269], [248, 120, 333, 289], [322, 134, 372, 282], [465, 152, 505, 258]]"
0.01946854591369629,"[91, 88, 87, 87]","['person', 'person', 'person', 'person']","[[410, 128, 471, 270], [248, 120, 330, 289], [466, 152, 515, 258], [319, 134, 372, 279]]"
0.018694400787353516,"[90, 88, 87, 86]","['person', 'person', 'person', 'person']","[[411, 127, 471, 270], [249, 121, 326, 289], [467, 152, 519, 258], [317, 134, 372, 278]]"
0.01782679557800293,"[89, 86]","['person', 'person']","[[310, 134, 371, 281], [249, 121, 315, 289]]"
0.018998146057128906,"[90, 89, 86]","['person', 'person', 'person']","[[301, 134, 371, 281], [416, 127, 472, 270], [249, 121, 310, 288]]"
0.018113374710083008,"[89, 88, 85, 84, 83]","['person', 'person', 'person', 'person', 'person']","[[299, 134, 370, 281], [421, 127, 472, 269], [484, 151, 519, 258], [167, 184, 216, 267], [245, 121, 299, 288]]"
0.01880788803100586,"[89, 85, 83, 81]","['person', 'person', 'person', 'person']","[[299, 133, 368, 282], [488, 150, 521, 258], [167, 184, 211, 267], [436, 127, 472, 268]]"
0.020852088928222656,"[89, 83, 82]","['person', 'person', 'person']","[[298, 133, 366, 281], [237, 123, 285, 290], [490, 150, 523, 258]]"
0.019735336303710938,"[88, 86, 84, 83]","['person', 'person', 'person', 'person']","[[296, 132, 360, 281], [229, 123, 282, 290], [494, 150, 527, 258], [441, 126, 478, 268]]"
0.01900005340576172,"[89, 88, 85, 83]","['person', 'person', 'person', 'person']","[[293, 132, 353, 281], [216, 123, 281, 290], [497, 150, 531, 258], [443, 126, 479, 268]]"
0.019856929779052734,"[89, 89, 85, 81]","['person', 'person', 'person', 'person']","[[290, 132, 344, 281], [202, 122, 279, 289], [499, 150, 535, 258], [446, 126, 486, 268]]"
0.019715309143066406,"[89, 89, 86, 86]","['person', 'person', 'person', 'person']","[[195, 123, 278, 290], [502, 150, 546, 258], [447, 126, 496, 268], [287, 132, 335, 281]]"
0.01871967315673828,"[88, 88, 86, 82, 81]","['person', 'person', 'person', 'person', 'person']","[[502, 150, 555, 257], [194, 123, 278, 290], [284, 132, 330, 281], [449, 126, 503, 269], [79, 172, 122, 263]]"
0.019631385803222656,"[89, 89, 85, 84]","['person', 'person', 'person', 'person']","[[192, 123, 277, 289], [502, 150, 558, 258], [281, 132, 327, 281], [448, 126, 509, 269]]"
0.01900458335876465,"[91, 88, 85, 84]","['person', 'person', 'person', 'person']","[[191, 123, 278, 290], [504, 150, 559, 259], [448, 126, 513, 270], [276, 133, 324, 281]]"
0.019243478775024414,"[90, 88, 84, 83]","['person', 'person', 'person', 'person']","[[191, 123, 275, 290], [508, 150, 559, 258], [270, 133, 323, 281], [448, 126, 514, 269]]"
0.019707441329956055,"[92, 88, 87, 85]","['person', 'person', 'person', 'person']","[[191, 122, 273, 291], [512, 149, 559, 258], [450, 126, 517, 269], [267, 134, 323, 282]]"
0.018510103225708008,"[90, 89, 88, 87]","['person', 'person', 'person', 'person']","[[191, 121, 271, 290], [451, 126, 517, 269], [263, 135, 323, 281], [519, 148, 559, 257]]"
0.01941370964050293,"[90, 90, 88, 87, 82]","['person', 'person', 'person', 'person', 'person']","[[260, 136, 322, 281], [450, 125, 517, 269], [190, 120, 266, 290], [527, 148, 562, 257], [141, 184, 178, 267]]"
0.018625974655151367,"[91, 89, 88, 86]","['person', 'person', 'person', 'person']","[[253, 136, 322, 281], [453, 125, 518, 269], [533, 147, 565, 257], [192, 119, 258, 290]]"
0.019321918487548828,"[90, 90, 87, 85, 83]","['person', 'person', 'person', 'person', 'person']","[[252, 136, 322, 281], [455, 125, 518, 269], [535, 147, 570, 257], [190, 118, 249, 289], [63, 171, 94, 263]]"
0.019001007080078125,"[90, 87, 81]","['person', 'person', 'person']","[[252, 136, 320, 281], [540, 146, 578, 257], [189, 119, 242, 289]]"
0.02016758918762207,"[89, 89, 85, 81]","['person', 'person', 'person', 'person']","[[541, 146, 588, 257], [250, 135, 316, 281], [44, 173, 93, 263], [185, 119, 235, 290]]"
0.020313262939453125,"[90, 87, 85, 81]","['person', 'person', 'person', 'person']","[[542, 147, 597, 257], [248, 135, 311, 281], [472, 123, 518, 268], [184, 120, 229, 289]]"
0.019406795501708984,"[90, 88, 83, 83]","['person', 'person', 'person', 'person']","[[541, 147, 600, 257], [245, 135, 302, 281], [175, 120, 225, 289], [480, 123, 521, 268]]"
0.018603086471557617,"[90, 87, 87, 85, 81]","['person', 'person', 'person', 'person', 'person']","[[543, 147, 602, 257], [482, 122, 525, 268], [242, 135, 294, 281], [164, 120, 224, 290], [431, 156, 464, 253]]"
0.019015789031982422,"[90, 88, 87, 86, 82]","['person', 'person', 'person', 'person', 'person']","[[545, 146, 602, 257], [154, 120, 223, 290], [484, 122, 528, 268], [239, 135, 284, 281], [429, 157, 463, 253]]"
0.018999576568603516,"[89, 87, 84, 84]","['person', 'person', 'person', 'person']","[[549, 147, 602, 257], [148, 121, 224, 290], [486, 123, 531, 268], [236, 135, 281, 281]]"
0.019317626953125,"[89, 88, 87, 86]","['person', 'person', 'person', 'person']","[[145, 121, 223, 290], [555, 146, 602, 257], [488, 123, 535, 269], [233, 135, 278, 281]]"
0.02038860321044922,"[90, 88, 88, 84]","['person', 'person', 'person', 'person']","[[143, 122, 223, 290], [562, 145, 602, 257], [491, 123, 541, 269], [222, 135, 277, 282]]"
0.019579648971557617,"[90, 89, 87, 84, 82]","['person', 'person', 'person', 'person', 'person']","[[141, 123, 223, 291], [492, 124, 545, 269], [571, 145, 603, 257], [423, 157, 463, 253], [222, 135, 274, 281]]"
0.019672632217407227,"[88, 88, 86, 84, 84]","['person', 'person', 'person', 'person', 'person']","[[489, 125, 545, 270], [140, 123, 220, 291], [574, 145, 607, 256], [213, 136, 273, 281], [422, 157, 459, 253]]"
0.02100539207458496,"[89, 86, 86, 85, 82]","['person', 'person', 'person', 'person', 'person']","[[491, 125, 546, 268], [578, 145, 613, 257], [139, 123, 217, 290], [211, 137, 272, 281], [419, 157, 457, 254]]"
0.01900625228881836,"[89, 89, 89, 89, 81]","['person', 'person', 'person', 'person', 'person']","[[135, 123, 213, 291], [213, 137, 273, 282], [491, 125, 547, 268], [581, 145, 625, 257], [417, 157, 453, 254]]"
0.019692659378051758,"[89, 89, 88, 87, 83]","['person', 'person', 'person', 'person', 'person']","[[133, 123, 207, 291], [202, 138, 272, 282], [493, 125, 547, 268], [582, 146, 634, 258], [2, 172, 55, 265]]"
0.019589662551879883,"[89, 89, 87, 84, 83]","['person', 'person', 'person', 'person', 'person']","[[200, 138, 271, 283], [582, 145, 637, 257], [496, 125, 547, 268], [2, 172, 54, 266], [132, 123, 200, 290]]"
0.019912004470825195,"[90, 90, 86, 86, 81]","['person', 'person', 'person', 'person', 'person']","[[200, 137, 271, 282], [583, 146, 637, 257], [500, 125, 547, 268], [129, 123, 190, 289], [1, 172, 52, 265]]"
0.019451618194580078,"[90, 89, 88, 87, 85]","['person', 'person', 'person', 'person', 'person']","[[200, 137, 270, 282], [585, 146, 638, 258], [126, 123, 183, 290], [501, 125, 547, 267], [0, 172, 50, 266]]"
0.019979476928710938,"[90, 88, 88, 85, 84, 83]","['person', 'person', 'person', 'person', 'person', 'person']","[[200, 137, 267, 281], [126, 122, 177, 290], [588, 145, 638, 257], [0, 171, 48, 266], [508, 125, 548, 267], [407, 157, 435, 254]]"
0.02003335952758789,"[88, 87, 86, 86, 82]","['person', 'person', 'person', 'person', 'person']","[[199, 136, 260, 281], [595, 144, 638, 256], [514, 125, 553, 266], [121, 122, 175, 291], [405, 157, 434, 253]]"
0.01969742774963379,"[88, 88, 87, 85, 81]","['person', 'person', 'person', 'person', 'person']","[[602, 143, 639, 256], [111, 121, 173, 291], [196, 135, 253, 282], [516, 125, 556, 266], [404, 157, 434, 254]]"
0.019661426544189453,"[89, 88, 86, 85, 82]","['person', 'person', 'person', 'person', 'person']","[[98, 122, 171, 289], [606, 143, 639, 256], [193, 136, 245, 282], [518, 125, 559, 267], [402, 158, 434, 254]]"
0.01983928680419922,"[90, 87, 86, 86, 84, 83]","['person', 'person', 'person', 'person', 'person', 'person']","[[87, 122, 170, 291], [609, 143, 639, 256], [191, 136, 236, 281], [520, 125, 563, 267], [14, 167, 54, 257], [401, 158, 434, 254]]"
0.018997669219970703,"[90, 89, 88, 84, 83]","['person', 'person', 'person', 'person', 'person']","[[82, 122, 169, 291], [522, 125, 574, 266], [612, 143, 639, 256], [186, 136, 230, 282], [399, 158, 434, 254]]"
0.019598960876464844,"[90, 89, 87, 85, 84]","['person', 'person', 'person', 'person', 'person']","[[83, 123, 167, 290], [524, 125, 583, 267], [615, 143, 639, 256], [183, 137, 228, 282], [396, 158, 433, 255]]"
0.0191192626953125,"[89, 88, 84, 83, 81]","['person', 'person', 'person', 'person', 'person']","[[82, 123, 167, 290], [524, 126, 590, 269], [394, 157, 432, 256], [617, 144, 639, 256], [179, 137, 226, 282]]"
0.01965498924255371,"[89, 88, 84, 83, 81]","['person', 'person', 'person', 'person', 'person']","[[81, 122, 167, 291], [524, 125, 594, 268], [394, 157, 428, 256], [172, 137, 224, 282], [620, 148, 639, 256]]"
0.019955873489379883,"[88, 87, 87]","['person', 'person', 'person']","[[81, 122, 166, 291], [524, 125, 593, 269], [163, 138, 224, 283]]"
0.019312381744384766,"[89, 88, 86, 82, 81]","['person', 'person', 'person', 'person', 'person']","[[526, 126, 595, 268], [81, 123, 163, 291], [161, 138, 224, 283], [321, 170, 353, 257], [392, 157, 419, 255]]"
0.020134925842285156,"[89, 88, 88, 83, 82]","['person', 'person', 'person', 'person', 'person']","[[80, 123, 160, 291], [526, 125, 595, 267], [159, 139, 223, 283], [390, 157, 414, 256], [319, 170, 351, 257]]"
0.019924640655517578,"[90, 89, 89, 84]","['person', 'person', 'person', 'person']","[[527, 125, 595, 266], [156, 139, 223, 283], [74, 122, 155, 290], [388, 157, 412, 256]]"
0.019998788833618164,"[90, 88, 88, 85]","['person', 'person', 'person', 'person']","[[528, 124, 595, 266], [155, 139, 222, 282], [70, 122, 150, 290], [385, 157, 410, 255]]"
0.01924419403076172,"[91, 91, 88, 83, 81]","['person', 'person', 'person', 'person', 'person']","[[530, 123, 595, 266], [68, 122, 143, 290], [155, 139, 221, 283], [383, 157, 409, 256], [0, 164, 27, 258]]"
0.018358469009399414,"[90, 88, 87, 84, 81]","['person', 'person', 'person', 'person', 'person']","[[534, 123, 595, 266], [155, 138, 218, 283], [68, 122, 130, 289], [380, 157, 409, 256], [0, 165, 25, 259]]"
0.01851034164428711,"[89, 87, 87, 86, 84, 82, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[537, 122, 595, 266], [155, 138, 214, 282], [375, 157, 409, 256], [66, 122, 125, 291], [121, 153, 168, 272], [310, 170, 339, 256], [0, 166, 24, 257]]"
0.018683910369873047,"[89, 87, 86, 84, 83, 82]","['person', 'person', 'person', 'person', 'person', 'person']","[[64, 122, 123, 291], [541, 122, 596, 266], [153, 139, 206, 282], [371, 158, 408, 255], [120, 153, 166, 273], [309, 171, 337, 256]]"
0.01845240592956543,"[89, 88, 87, 82]","['person', 'person', 'person', 'person']","[[62, 122, 120, 291], [368, 158, 409, 256], [551, 121, 599, 266], [149, 138, 199, 282]]"
0.018076658248901367,"[88, 87, 86]","['person', 'person', 'person']","[[60, 123, 117, 291], [367, 158, 409, 256], [556, 121, 604, 266]]"
0.01872539520263672,"[88, 87, 87]","['person', 'person', 'person']","[[559, 121, 607, 265], [365, 159, 408, 256], [53, 124, 114, 291]]"
0.019292593002319336,"[87, 87, 85, 83, 82]","['person', 'person', 'person', 'person', 'person']","[[364, 158, 408, 256], [50, 125, 113, 291], [560, 121, 608, 267], [139, 138, 183, 282], [541, 151, 575, 263]]"
