inference_time,conf_scores,class_names,bboxes
3.6223878860473633,"[100, 100, 100, 99, 99, 99, 98, 98, 98, 97, 97, 97, 92]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[26, 110, 120, 303], [517, 160, 556, 259], [559, 188, 588, 259], [462, 173, 495, 258], [429, 141, 463, 277], [392, 122, 436, 284], [228, 162, 264, 269], [303, 154, 351, 279], [361, 159, 394, 271], [173, 192, 187, 223], [331, 127, 372, 277], [274, 189, 314, 269], [130, 212, 153, 238]]"
4.022620439529419,"[100, 100, 100, 100, 99, 99, 99, 98, 98, 98, 98, 95, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[22, 111, 117, 301], [517, 160, 556, 259], [556, 183, 588, 261], [386, 122, 436, 290], [459, 173, 493, 256], [334, 130, 373, 281], [426, 139, 460, 281], [221, 165, 257, 268], [273, 187, 312, 268], [172, 191, 187, 223], [304, 154, 346, 278], [130, 212, 153, 239], [362, 163, 390, 252]]"
3.3507206439971924,"[100, 100, 100, 100, 100, 100, 99, 99, 99, 98, 96, 94, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[20, 114, 113, 303], [517, 160, 556, 258], [553, 185, 587, 260], [459, 175, 490, 257], [421, 138, 459, 286], [377, 121, 430, 292], [271, 188, 310, 273], [171, 192, 186, 237], [218, 167, 257, 268], [325, 130, 379, 284], [130, 212, 152, 238], [311, 156, 349, 277], [365, 160, 386, 253]]"
3.3251519203186035,"[100, 100, 100, 100, 100, 99, 99, 99, 99, 98, 95, 89, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[24, 111, 110, 302], [516, 160, 555, 259], [552, 189, 585, 260], [274, 188, 309, 273], [420, 139, 456, 282], [376, 123, 428, 291], [458, 175, 488, 256], [171, 192, 185, 236], [331, 131, 381, 281], [221, 167, 252, 264], [130, 211, 152, 239], [318, 156, 350, 275], [353, 135, 387, 271]]"
3.5602402687072754,"[100, 100, 100, 100, 100, 99, 99, 99, 99, 97, 94, 94, 89, 89, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'suitcase']","[[22, 111, 108, 300], [420, 139, 454, 282], [514, 159, 552, 259], [274, 189, 310, 272], [458, 174, 487, 257], [378, 122, 422, 284], [555, 188, 580, 260], [340, 132, 383, 280], [170, 192, 184, 237], [218, 167, 250, 272], [130, 212, 152, 239], [324, 158, 350, 275], [253, 193, 283, 265], [466, 187, 488, 214], [474, 230, 506, 253]]"
3.3053529262542725,"[100, 100, 100, 100, 99, 99, 99, 99, 98, 96, 94, 94, 84, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[12, 107, 100, 302], [416, 137, 453, 284], [512, 159, 546, 259], [270, 188, 311, 272], [453, 172, 487, 258], [328, 134, 379, 280], [553, 190, 573, 259], [375, 123, 419, 284], [169, 192, 185, 237], [327, 155, 357, 272], [212, 167, 249, 263], [130, 213, 152, 239], [463, 182, 487, 213], [252, 191, 290, 265]]"
3.7157034873962402,"[100, 100, 100, 100, 100, 100, 99, 98, 98, 92, 91, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[5, 111, 92, 300], [511, 160, 546, 258], [412, 138, 451, 285], [265, 189, 308, 272], [452, 174, 484, 255], [550, 190, 571, 260], [331, 147, 362, 277], [342, 134, 380, 281], [370, 123, 418, 289], [212, 167, 243, 273], [466, 186, 485, 212], [169, 192, 184, 236]]"
4.309094667434692,"[100, 100, 100, 100, 99, 99, 99, 99, 97, 97, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[5, 104, 82, 300], [509, 160, 542, 258], [408, 140, 452, 284], [450, 172, 484, 257], [365, 121, 411, 291], [256, 189, 304, 272], [548, 190, 569, 259], [336, 150, 367, 278], [203, 167, 240, 264], [346, 132, 380, 279], [461, 183, 485, 213]]"
4.00366997718811,"[100, 100, 100, 100, 100, 99, 98, 97, 95, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[4, 106, 71, 303], [508, 160, 540, 258], [450, 173, 482, 256], [405, 142, 453, 284], [256, 188, 304, 272], [546, 190, 569, 259], [356, 121, 407, 277], [337, 154, 369, 277], [206, 168, 236, 268], [343, 129, 385, 281]]"
3.3539841175079346,"[100, 100, 100, 100, 100, 100, 99, 97, 96, 91, 85, 84, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase', 'backpack', 'person', 'suitcase']","[[1, 105, 63, 304], [448, 173, 481, 258], [506, 160, 539, 258], [353, 123, 403, 290], [256, 188, 300, 272], [541, 196, 569, 259], [397, 138, 452, 285], [337, 156, 363, 274], [202, 166, 232, 264], [381, 232, 415, 285], [461, 190, 481, 212], [245, 192, 276, 269], [473, 229, 506, 253]]"
5.801130294799805,"[100, 100, 100, 100, 100, 100, 99, 94]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 106, 63, 306], [255, 187, 297, 271], [347, 121, 400, 269], [536, 194, 569, 259], [446, 173, 480, 258], [504, 159, 538, 258], [395, 137, 450, 283], [202, 166, 229, 265]]"
4.446712255477905,"[100, 100, 100, 100, 100, 99, 99, 99, 97, 80]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 110, 61, 305], [253, 188, 290, 271], [534, 190, 569, 259], [504, 159, 537, 259], [444, 173, 480, 258], [351, 121, 398, 293], [395, 137, 446, 284], [332, 158, 360, 259], [200, 166, 226, 261], [236, 199, 260, 257]]"
3.662292003631592,"[100, 100, 100, 100, 100, 100, 99, 99, 97]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 114, 56, 303], [250, 188, 282, 271], [500, 159, 539, 258], [531, 190, 567, 259], [345, 125, 394, 290], [443, 173, 479, 258], [396, 135, 438, 282], [330, 156, 355, 260], [197, 164, 224, 261]]"
2.593798875808716,"[100, 100, 100, 100, 99, 99, 99, 99, 98, 84, 84]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 112, 55, 302], [247, 188, 279, 271], [499, 159, 534, 258], [529, 190, 566, 260], [442, 173, 478, 258], [344, 124, 395, 292], [326, 155, 353, 270], [391, 134, 437, 283], [194, 163, 221, 263], [231, 200, 257, 274], [364, 131, 400, 272]]"
3.6801249980926514,"[100, 100, 100, 100, 99, 99, 99, 98, 98, 96]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 110, 55, 303], [245, 188, 278, 271], [501, 159, 535, 258], [527, 189, 562, 259], [439, 173, 477, 257], [316, 156, 349, 268], [338, 126, 396, 290], [188, 165, 220, 267], [387, 134, 439, 281], [226, 201, 257, 275]]"
4.934565305709839,"[100, 100, 100, 99, 99, 99, 99, 99, 97, 96]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 118, 54, 302], [243, 188, 280, 272], [500, 160, 533, 260], [383, 133, 435, 281], [321, 125, 386, 290], [437, 173, 473, 258], [531, 196, 554, 259], [187, 164, 216, 264], [312, 156, 348, 258], [221, 200, 254, 274]]"
4.458429574966431,"[100, 100, 100, 100, 99, 98, 98, 97, 97, 96, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[0, 124, 54, 301], [241, 188, 280, 270], [498, 160, 534, 259], [316, 125, 383, 290], [377, 132, 431, 286], [528, 194, 549, 258], [436, 172, 471, 258], [219, 197, 253, 274], [312, 157, 344, 259], [184, 166, 214, 238], [423, 167, 447, 262]]"
4.272627353668213,"[100, 100, 100, 100, 100, 99, 99, 98, 98, 96, 95, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase']","[[0, 130, 54, 301], [498, 160, 533, 259], [311, 124, 378, 291], [239, 189, 280, 270], [375, 134, 432, 288], [528, 195, 546, 256], [178, 168, 211, 263], [312, 157, 340, 259], [433, 170, 468, 260], [216, 200, 252, 274], [419, 159, 447, 260], [359, 225, 399, 286]]"
3.4322993755340576,"[100, 100, 100, 100, 99, 98, 98, 98, 97, 96, 92, 87, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase', 'person', 'person']","[[0, 131, 50, 302], [372, 133, 425, 286], [498, 160, 530, 258], [234, 188, 276, 272], [314, 125, 379, 291], [524, 189, 545, 257], [418, 158, 446, 265], [300, 156, 339, 274], [175, 166, 208, 263], [435, 164, 465, 258], [357, 235, 397, 287], [214, 201, 245, 272], [129, 212, 154, 238]]"
3.971869468688965,"[100, 100, 100, 100, 99, 99, 99, 98, 98, 96, 95, 87, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[497, 160, 530, 259], [231, 188, 273, 272], [372, 133, 426, 286], [1, 134, 47, 298], [523, 188, 544, 259], [306, 125, 369, 293], [169, 166, 207, 269], [418, 160, 447, 266], [433, 162, 463, 261], [303, 158, 333, 266], [129, 211, 153, 237], [209, 204, 242, 270], [298, 140, 347, 279]]"
3.9828286170959473,"[100, 100, 100, 100, 99, 99, 99, 99, 99, 95, 93, 86, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase', 'person']","[[371, 134, 430, 285], [228, 187, 265, 273], [495, 160, 530, 259], [300, 126, 368, 293], [422, 158, 462, 260], [170, 171, 201, 261], [0, 134, 38, 293], [520, 188, 544, 258], [297, 157, 330, 273], [129, 211, 153, 237], [208, 203, 235, 272], [350, 239, 387, 288], [174, 168, 201, 206]]"
3.6999123096466064,"[100, 100, 100, 99, 99, 99, 98, 97, 95, 95, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase']","[[368, 138, 430, 285], [228, 187, 259, 273], [494, 161, 530, 259], [300, 120, 362, 290], [421, 159, 456, 263], [517, 190, 546, 259], [204, 204, 231, 274], [303, 155, 325, 266], [129, 211, 152, 237], [166, 169, 198, 270], [343, 220, 381, 290]]"
2.775851249694824,"[100, 100, 99, 99, 99, 99, 98, 95, 93, 91, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[427, 158, 460, 265], [366, 139, 429, 282], [493, 160, 530, 258], [222, 187, 254, 271], [298, 154, 321, 268], [307, 119, 361, 290], [507, 171, 545, 259], [203, 204, 230, 275], [398, 130, 432, 267], [129, 211, 152, 238], [165, 170, 195, 260]]"
2.9116601943969727,"[100, 100, 100, 99, 99, 99, 97, 95, 90, 86, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[299, 118, 357, 295], [220, 188, 252, 272], [429, 157, 463, 264], [501, 164, 544, 259], [361, 136, 426, 284], [492, 159, 524, 259], [397, 128, 432, 262], [201, 204, 227, 272], [129, 211, 152, 238], [164, 169, 192, 270], [296, 155, 319, 268]]"
4.771828651428223,"[100, 100, 100, 99, 99, 98, 97, 97, 94, 88, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'boat', 'person']","[[299, 117, 353, 290], [217, 187, 251, 273], [428, 157, 467, 265], [496, 161, 543, 260], [356, 137, 410, 284], [395, 128, 433, 275], [295, 156, 316, 262], [489, 159, 522, 260], [198, 201, 230, 276], [109, 216, 167, 251], [129, 211, 152, 238]]"
3.559910535812378,"[100, 100, 100, 99, 99, 98, 96, 94, 94, 86, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'boat', 'person']","[[297, 117, 346, 281], [212, 188, 251, 272], [353, 136, 413, 288], [430, 157, 476, 265], [491, 159, 539, 260], [391, 131, 435, 277], [508, 180, 542, 259], [292, 153, 317, 267], [191, 204, 228, 275], [109, 216, 171, 252], [164, 169, 184, 261]]"
4.257474184036255,"[100, 100, 100, 100, 100, 99, 96, 96, 91, 87, 82]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'boat', 'person']","[[210, 188, 251, 272], [487, 160, 530, 260], [294, 117, 342, 286], [432, 157, 480, 265], [351, 138, 414, 289], [397, 130, 437, 279], [193, 203, 225, 274], [291, 153, 315, 269], [154, 176, 182, 271], [110, 218, 165, 252], [184, 217, 201, 272]]"
3.7251040935516357,"[100, 100, 100, 100, 99, 98, 95, 93, 89, 87, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[211, 188, 251, 271], [293, 117, 339, 290], [487, 159, 525, 260], [434, 157, 479, 265], [347, 139, 411, 287], [402, 127, 441, 278], [288, 151, 313, 273], [152, 159, 178, 271], [190, 206, 218, 275], [383, 155, 415, 268], [130, 211, 153, 237]]"
3.5226876735687256,"[100, 100, 100, 100, 99, 98, 93, 92, 87, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'boat']","[[288, 116, 337, 293], [343, 135, 405, 287], [204, 188, 247, 273], [484, 158, 524, 259], [443, 156, 480, 264], [406, 127, 449, 270], [187, 205, 211, 274], [385, 154, 415, 270], [284, 155, 307, 272], [110, 218, 166, 250]]"
4.260361194610596,"[100, 100, 100, 100, 99, 98, 98, 95, 90, 88, 88]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[342, 137, 396, 286], [279, 122, 333, 294], [203, 189, 245, 274], [479, 157, 520, 259], [445, 157, 481, 264], [407, 127, 450, 273], [184, 204, 207, 274], [143, 164, 178, 262], [501, 187, 520, 257], [279, 154, 305, 278], [390, 146, 436, 275]]"
4.444571495056152,"[100, 100, 100, 100, 100, 99, 99, 98, 97]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[340, 133, 388, 285], [477, 158, 519, 259], [267, 119, 331, 295], [198, 189, 238, 273], [445, 156, 483, 265], [408, 128, 448, 276], [133, 167, 173, 267], [179, 203, 202, 276], [385, 153, 421, 272]]"
4.211281061172485,"[100, 100, 100, 100, 100, 99, 98, 98, 97, 83, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[337, 136, 381, 282], [194, 189, 234, 273], [263, 120, 330, 294], [450, 156, 486, 265], [481, 159, 517, 260], [409, 130, 450, 277], [176, 205, 201, 275], [129, 167, 174, 265], [385, 155, 420, 272], [262, 151, 306, 285], [273, 156, 295, 269]]"
3.9571990966796875,"[100, 100, 100, 99, 99, 99, 98, 98, 95]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[332, 137, 377, 282], [257, 124, 333, 297], [409, 129, 456, 276], [456, 157, 489, 265], [195, 188, 226, 270], [480, 161, 518, 260], [388, 157, 420, 271], [171, 204, 202, 274], [134, 166, 169, 264]]"
3.1502931118011475,"[100, 100, 100, 100, 99, 98, 97, 97, 94]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[328, 136, 375, 281], [406, 130, 463, 273], [260, 124, 332, 297], [193, 188, 222, 272], [459, 157, 493, 263], [482, 161, 517, 258], [129, 167, 165, 266], [169, 203, 201, 275], [396, 156, 419, 264]]"
3.1495373249053955,"[100, 100, 100, 100, 100, 99, 97, 97]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[325, 136, 373, 286], [404, 130, 467, 275], [253, 124, 330, 296], [462, 157, 500, 264], [193, 187, 221, 273], [127, 167, 163, 268], [483, 164, 516, 258], [165, 203, 199, 274]]"
2.4895853996276855,"[100, 100, 100, 100, 99, 98, 93, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[318, 137, 373, 289], [251, 125, 331, 294], [405, 131, 470, 275], [466, 156, 508, 264], [188, 188, 220, 274], [126, 167, 160, 271], [165, 198, 197, 275], [406, 159, 425, 256]]"
2.644953966140747,"[100, 100, 100, 100, 100, 99, 96, 86]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[314, 138, 371, 286], [468, 157, 513, 264], [251, 126, 324, 297], [409, 129, 471, 274], [185, 189, 220, 273], [125, 167, 156, 273], [160, 196, 191, 276], [406, 168, 427, 252]]"
2.6423873901367188,"[100, 100, 100, 100, 100, 98, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person']","[[313, 139, 371, 285], [178, 189, 220, 272], [469, 155, 519, 265], [251, 123, 322, 296], [409, 129, 470, 274], [124, 168, 151, 271], [160, 196, 186, 275]]"
3.656965970993042,"[100, 100, 100, 100, 100, 99, 97, 92, 88]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[307, 138, 371, 287], [178, 189, 220, 273], [471, 156, 519, 266], [248, 121, 306, 297], [413, 128, 471, 274], [120, 167, 149, 270], [402, 173, 422, 257], [155, 194, 184, 274], [468, 161, 487, 240]]"
2.9156808853149414,"[100, 100, 100, 100, 100, 97, 97, 96, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[305, 138, 371, 287], [247, 120, 299, 297], [178, 190, 219, 273], [415, 129, 471, 274], [476, 155, 520, 263], [399, 173, 422, 255], [467, 160, 489, 246], [118, 168, 143, 258], [154, 194, 181, 272]]"
3.4517509937286377,"[100, 100, 100, 100, 99, 99, 99, 94, 93, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[301, 136, 369, 287], [243, 124, 294, 298], [174, 189, 214, 273], [421, 131, 471, 275], [483, 154, 519, 264], [112, 169, 139, 264], [397, 173, 424, 258], [466, 164, 490, 260], [149, 197, 179, 276], [465, 160, 490, 212]]"
3.2721588611602783,"[100, 100, 100, 100, 99, 99, 99, 98, 94, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[242, 121, 289, 296], [298, 138, 369, 287], [488, 155, 521, 264], [173, 189, 212, 273], [427, 128, 472, 275], [397, 173, 426, 258], [464, 160, 492, 262], [109, 169, 136, 268], [422, 158, 444, 264], [140, 193, 180, 274]]"
2.9746315479278564,"[100, 100, 100, 100, 99, 99, 99, 98, 98, 97, 85, 82, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person']","[[236, 123, 284, 294], [297, 136, 366, 287], [488, 154, 524, 264], [172, 187, 207, 272], [98, 170, 132, 270], [440, 127, 474, 274], [396, 174, 427, 257], [424, 156, 448, 265], [466, 159, 492, 258], [143, 196, 177, 275], [114, 169, 140, 260], [407, 190, 427, 216], [384, 207, 401, 255]]"
3.096670389175415,"[100, 100, 100, 100, 99, 99, 99, 98, 97, 90, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack']","[[295, 135, 357, 287], [231, 122, 281, 296], [492, 154, 527, 264], [94, 169, 132, 270], [170, 188, 200, 271], [393, 174, 425, 257], [441, 131, 484, 269], [421, 157, 451, 269], [142, 198, 175, 276], [467, 159, 490, 256], [405, 189, 426, 216]]"
2.8528895378112793,"[100, 100, 100, 100, 99, 99, 99, 98, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[292, 134, 349, 287], [223, 122, 279, 295], [496, 152, 530, 262], [390, 174, 424, 258], [165, 188, 195, 270], [86, 169, 130, 267], [444, 125, 481, 271], [424, 154, 452, 271], [468, 169, 490, 258]]"
3.2544608116149902,"[100, 100, 100, 100, 100, 99, 99, 98, 92, 88, 85, 85]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'person']","[[291, 134, 343, 285], [210, 124, 278, 294], [498, 153, 535, 263], [389, 174, 423, 258], [167, 188, 192, 272], [446, 130, 488, 272], [86, 171, 127, 267], [423, 156, 453, 268], [380, 206, 395, 255], [404, 191, 424, 217], [109, 168, 132, 221], [105, 169, 135, 255]]"
3.057873010635376,"[100, 100, 100, 100, 100, 99, 99, 95, 95, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[289, 137, 337, 287], [201, 126, 278, 293], [501, 153, 546, 263], [388, 174, 424, 258], [164, 187, 191, 272], [85, 170, 124, 266], [442, 128, 492, 272], [379, 205, 393, 257], [426, 141, 470, 273], [432, 160, 451, 242]]"
3.2050247192382812,"[100, 100, 100, 100, 100, 99, 99, 95, 93]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[502, 153, 557, 264], [284, 135, 336, 285], [202, 126, 277, 295], [161, 188, 192, 272], [385, 174, 422, 258], [80, 171, 120, 267], [451, 130, 500, 271], [425, 155, 461, 269], [135, 204, 164, 274]]"
3.9818456172943115,"[100, 100, 100, 100, 100, 100, 99, 97, 83]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[504, 152, 558, 265], [282, 135, 332, 286], [382, 173, 422, 259], [156, 188, 191, 272], [201, 127, 274, 295], [452, 129, 504, 273], [78, 171, 117, 270], [429, 157, 463, 271], [109, 171, 125, 242]]"
3.4938039779663086,"[100, 100, 100, 100, 100, 100, 99, 97, 95, 89, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'suitcase']","[[276, 136, 327, 286], [507, 152, 559, 264], [195, 126, 275, 298], [154, 190, 190, 273], [381, 172, 420, 258], [449, 127, 509, 272], [81, 172, 110, 269], [102, 171, 122, 241], [438, 158, 460, 253], [109, 208, 159, 275], [488, 228, 507, 251]]"
3.2945029735565186,"[100, 100, 100, 100, 100, 100, 99, 96, 95, 89]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[271, 138, 328, 286], [510, 154, 560, 262], [380, 172, 418, 259], [196, 126, 273, 297], [449, 126, 513, 272], [150, 190, 190, 273], [81, 175, 107, 269], [126, 204, 155, 275], [444, 159, 461, 238], [100, 172, 119, 245]]"
2.7198257446289062,"[100, 100, 100, 100, 100, 100, 100, 94, 90, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[511, 153, 559, 264], [263, 139, 326, 289], [194, 123, 272, 297], [450, 127, 511, 271], [376, 173, 414, 258], [151, 190, 187, 272], [80, 171, 106, 268], [120, 205, 153, 276], [443, 159, 464, 236], [96, 172, 115, 247]]"
2.9681026935577393,"[100, 100, 100, 100, 100, 100, 99, 96, 93, 93, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[518, 152, 560, 263], [262, 140, 324, 288], [447, 129, 511, 273], [193, 124, 268, 297], [376, 172, 411, 257], [77, 172, 101, 268], [147, 189, 182, 273], [93, 169, 112, 255], [449, 162, 467, 237], [119, 205, 150, 276], [368, 209, 385, 259]]"
3.517268419265747,"[100, 100, 100, 100, 100, 99, 99, 97, 96, 92, 90]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[259, 140, 322, 287], [451, 129, 514, 273], [525, 151, 563, 263], [195, 122, 263, 297], [376, 172, 408, 256], [144, 188, 179, 274], [72, 170, 98, 267], [91, 169, 109, 248], [119, 206, 146, 276], [447, 155, 472, 255], [167, 193, 180, 236]]"
3.6537954807281494,"[100, 100, 100, 100, 100, 99, 99, 97, 97, 97, 92, 89]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[257, 140, 323, 287], [533, 150, 567, 262], [454, 128, 514, 273], [192, 120, 250, 296], [374, 173, 407, 255], [64, 170, 97, 271], [142, 188, 172, 272], [87, 168, 106, 244], [166, 191, 181, 235], [116, 206, 145, 275], [448, 158, 473, 260], [366, 206, 380, 258]]"
2.888152599334717,"[100, 100, 100, 100, 100, 100, 100, 97, 96, 96, 95, 83, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[191, 120, 248, 294], [536, 150, 571, 262], [250, 140, 321, 288], [457, 126, 515, 271], [373, 173, 404, 257], [59, 169, 97, 271], [140, 188, 170, 272], [114, 204, 146, 274], [441, 162, 461, 240], [82, 168, 103, 264], [166, 193, 181, 235], [452, 154, 479, 262], [364, 205, 379, 258]]"
3.4032797813415527,"[100, 100, 100, 100, 100, 100, 100, 99, 98, 96, 95, 87]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[249, 139, 319, 287], [538, 149, 576, 262], [188, 121, 246, 294], [466, 125, 515, 273], [50, 170, 98, 270], [370, 172, 403, 259], [138, 188, 167, 272], [439, 159, 463, 258], [455, 161, 486, 267], [113, 205, 143, 274], [79, 167, 102, 263], [447, 161, 472, 262]]"
3.454691171646118,"[100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 95, 94]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[249, 139, 315, 288], [539, 149, 586, 263], [183, 121, 240, 295], [468, 125, 516, 273], [368, 172, 402, 259], [135, 188, 167, 272], [45, 171, 92, 268], [436, 158, 463, 259], [80, 166, 101, 261], [458, 161, 489, 267], [421, 191, 440, 259], [114, 205, 138, 270]]"
3.501147508621216,"[100, 100, 100, 100, 100, 100, 100, 100, 97, 95, 94]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[541, 150, 598, 264], [249, 140, 310, 287], [180, 120, 237, 297], [41, 172, 91, 268], [470, 124, 517, 273], [365, 173, 401, 258], [435, 158, 462, 259], [131, 189, 167, 273], [461, 164, 492, 268], [76, 171, 100, 259], [111, 206, 136, 272]]"
3.464390754699707,"[100, 100, 100, 100, 100, 100, 100, 99, 98, 96, 94, 93, 91]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[247, 140, 301, 286], [542, 149, 600, 264], [175, 120, 230, 295], [365, 173, 400, 257], [40, 171, 94, 268], [480, 124, 521, 270], [129, 189, 168, 273], [432, 159, 461, 258], [461, 158, 497, 272], [111, 206, 133, 272], [417, 191, 435, 260], [73, 171, 98, 248], [219, 158, 237, 273]]"
3.9060611724853516,"[100, 100, 100, 100, 100, 99, 99, 99, 98, 98, 98, 97, 95, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[543, 150, 600, 264], [245, 139, 293, 289], [165, 124, 227, 294], [483, 122, 526, 271], [363, 175, 397, 259], [432, 160, 463, 258], [128, 190, 166, 272], [39, 172, 89, 270], [412, 191, 432, 261], [462, 158, 499, 270], [107, 206, 133, 276], [69, 170, 99, 259], [216, 150, 235, 275], [350, 210, 370, 258]]"
3.093817949295044,"[100, 100, 100, 100, 100, 100, 100, 99, 99, 99, 97, 95, 91, 81]","['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[543, 147, 601, 262], [240, 137, 288, 285], [159, 124, 226, 295], [485, 122, 528, 272], [362, 174, 396, 259], [430, 159, 464, 259], [125, 189, 166, 273], [407, 189, 434, 261], [462, 156, 501, 271], [39, 174, 74, 269], [64, 171, 96, 260], [214, 159, 233, 269], [104, 206, 131, 275], [351, 210, 368, 258]]"
